application_date,segment,case_count,day,year,month,Holiday,Type
2017-09-26,1,70.0,26,2017,9,,
2017-09-27,1,97.0,27,2017,9,Maha Saptami,Restricted Holiday
2017-09-28,1,92.0,28,2017,9,Maha Ashtami,Restricted Holiday
2017-09-29,1,109.0,29,2017,9,Maha Navami,Restricted Holiday
2017-09-30,1,352.0,30,2017,9,Dussehra,Gazetted Holiday
2017-10-01,1,22.0,1,2017,10,Muharram/Ashura,Gazetted Holiday
2017-10-02,1,4.0,2,2017,10,Mahatma Gandhi Jayanti,Gazetted Holiday
2017-10-03,1,2.0,3,2017,10,,
2017-10-04,1,6.0,4,2017,10,,
2017-10-05,1,6.0,5,2017,10,Maharishi Valmiki Jayanti,Restricted Holiday
2017-10-06,1,8.0,6,2017,10,,
2017-10-07,1,8.0,7,2017,10,,
2017-10-08,1,15.0,8,2017,10,Karaka Chaturthi (Karva Chauth),Restricted Holiday
2017-10-09,1,32.0,9,2017,10,,
2017-10-10,1,36.0,10,2017,10,,
2017-10-11,1,73.0,11,2017,10,,
2017-10-12,1,68.0,12,2017,10,,
2017-10-13,1,51.0,13,2017,10,,
2017-10-14,1,91.0,14,2017,10,,
2017-10-15,1,68.0,15,2017,10,,
2017-10-16,1,87.0,16,2017,10,,
2017-10-17,1,111.0,17,2017,10,,
2017-10-18,1,114.0,18,2017,10,Naraka Chaturdasi,Restricted Holiday
2017-10-19,1,98.0,19,2017,10,Diwali/Deepavali,Gazetted Holiday
2017-10-20,1,54.0,20,2017,10,Govardhan Puja,Restricted Holiday
2017-10-21,1,7.0,21,2017,10,Bhai Duj,Restricted Holiday
2017-10-22,1,8.0,22,2017,10,,
2017-10-23,1,25.0,23,2017,10,,
2017-10-24,1,25.0,24,2017,10,,
2017-10-25,1,28.0,25,2017,10,,
2017-10-26,1,25.0,26,2017,10,Chhat Puja (Pratihar Sashthi/Surya Sashthi),Restricted Holiday
2017-10-27,1,25.0,27,2017,10,,
2017-10-28,1,22.0,28,2017,10,,
2017-10-29,1,12.0,29,2017,10,,
2017-10-30,1,35.0,30,2017,10,,
2017-10-31,1,208.0,31,2017,10,Halloween,Observance
2017-11-01,1,1.0,1,2017,11,,
2017-11-02,1,0.0,2,2017,11,,
2017-11-03,1,0.0,3,2017,11,,
2017-11-04,1,0.0,4,2017,11,Guru Nanak Jayanti,Gazetted Holiday
2017-11-05,1,0.0,5,2017,11,,
2017-11-06,1,0.0,6,2017,11,,
2017-11-07,1,1.0,7,2017,11,,
2017-11-08,1,12.0,8,2017,11,,
2017-11-09,1,16.0,9,2017,11,,
2017-11-10,1,16.0,10,2017,11,,
2017-11-11,1,18.0,11,2017,11,,
2017-11-12,1,5.0,12,2017,11,,
2017-11-13,1,17.0,13,2017,11,,
2017-11-14,1,22.0,14,2017,11,,
2017-11-15,1,28.0,15,2017,11,,
2017-11-16,1,20.0,16,2017,11,,
2017-11-17,1,14.0,17,2017,11,,
2017-11-18,1,18.0,18,2017,11,,
2017-11-19,1,39.0,19,2017,11,,
2017-11-20,1,0.0,20,2017,11,,
2017-11-21,1,24.0,21,2017,11,,
2017-11-22,1,16.0,22,2017,11,,
2017-11-23,1,27.0,23,2017,11,,
2017-11-24,1,20.0,24,2017,11,Guru Tegh Bahadur's Martyrdom Day,Restricted Holiday
2017-11-25,1,20.0,25,2017,11,,
2017-11-26,1,5.0,26,2017,11,,
2017-11-27,1,19.0,27,2017,11,,
2017-11-28,1,28.0,28,2017,11,,
2017-11-29,1,14.0,29,2017,11,,
2017-11-30,1,46.0,30,2017,11,,
2017-12-01,1,0.0,1,2017,12,,
2017-12-02,1,0.0,2,2017,12,Milad un-Nabi/Id-e-Milad,Gazetted Holiday
2017-12-03,1,3.0,3,2017,12,,
2017-12-04,1,16.0,4,2017,12,,
2017-12-05,1,18.0,5,2017,12,,
2017-12-06,1,19.0,6,2017,12,,
2017-12-07,1,13.0,7,2017,12,,
2017-12-08,1,14.0,8,2017,12,,
2017-12-09,1,15.0,9,2017,12,,
2017-12-10,1,3.0,10,2017,12,,
2017-12-11,1,15.0,11,2017,12,,
2017-12-12,1,40.0,12,2017,12,,
2017-12-13,1,29.0,13,2017,12,First Day of Hanukkah,Observance
2017-12-14,1,41.0,14,2017,12,,
2017-12-15,1,25.0,15,2017,12,,
2017-12-16,1,26.0,16,2017,12,,
2017-12-17,1,5.0,17,2017,12,,
2017-12-18,1,28.0,18,2017,12,,
2017-12-19,1,33.0,19,2017,12,,
2017-12-20,1,33.0,20,2017,12,Last day of Hanukkah,Observance
2017-12-21,1,22.0,21,2017,12,December Solstice,Season
2017-12-22,1,20.0,22,2017,12,,
2017-12-23,1,34.0,23,2017,12,,
2017-12-24,1,8.0,24,2017,12,Christmas Eve,Restricted Holiday
2017-12-25,1,22.0,25,2017,12,Christmas,Gazetted Holiday
2017-12-25,1,22.0,25,2017,12,Guru Govind Singh Jayanti,Observance
2017-12-26,1,26.0,26,2017,12,,
2017-12-27,1,27.0,27,2017,12,,
2017-12-28,1,40.0,28,2017,12,,
2017-12-29,1,39.0,29,2017,12,,
2017-12-30,1,51.0,30,2017,12,,
2017-12-31,1,154.0,31,2017,12,New Year's Eve,Observance
2018-01-01,1,29.0,1,2018,1,New Year's Day,Restricted Holiday
2018-01-02,1,0.0,2,2018,1,,
2018-01-03,1,0.0,3,2018,1,,
2018-01-04,1,0.0,4,2018,1,,
2018-01-05,1,28.0,5,2018,1,,
2018-01-06,1,28.0,6,2018,1,,
2018-01-08,1,0.0,8,2018,1,,
2018-01-09,1,44.0,9,2018,1,,
2018-01-10,1,37.0,10,2018,1,,
2018-01-11,1,38.0,11,2018,1,,
2018-01-12,1,38.0,12,2018,1,,
2018-01-13,1,44.0,13,2018,1,,
2018-01-14,1,10.0,14,2018,1,Pongal,Restricted Holiday
2018-01-14,1,10.0,14,2018,1,Makar Sankranti,Restricted Holiday
2018-01-15,1,39.0,15,2018,1,,
2018-01-16,1,35.0,16,2018,1,,
2018-01-17,1,46.0,17,2018,1,,
2018-01-18,1,41.0,18,2018,1,,
2018-01-19,1,24.0,19,2018,1,,
2018-01-20,1,35.0,20,2018,1,,
2018-01-21,1,7.0,21,2018,1,,
2018-01-22,1,42.0,22,2018,1,Vasant Panchami,Restricted Holiday
2018-01-23,1,35.0,23,2018,1,,
2018-01-24,1,41.0,24,2018,1,,
2018-01-25,1,40.0,25,2018,1,,
2018-01-26,1,22.0,26,2018,1,Republic Day,Gazetted Holiday
2018-01-27,1,21.0,27,2018,1,,
2018-01-28,1,5.0,28,2018,1,,
2018-01-29,1,39.0,29,2018,1,,
2018-01-30,1,39.0,30,2018,1,,
2018-01-31,1,128.0,31,2018,1,Guru Ravidas Jayanti,Restricted Holiday
2018-02-01,1,3.0,1,2018,2,,
2018-02-02,1,0.0,2,2018,2,,
2018-02-03,1,0.0,3,2018,2,,
2018-02-05,1,25.0,5,2018,2,,
2018-02-06,1,33.0,6,2018,2,,
2018-02-07,1,25.0,7,2018,2,,
2018-02-08,1,34.0,8,2018,2,,
2018-02-09,1,31.0,9,2018,2,,
2018-02-10,1,29.0,10,2018,2,Maharishi Dayanand Saraswati Jayanti,Restricted Holiday
2018-02-11,1,7.0,11,2018,2,,
2018-02-12,1,37.0,12,2018,2,,
2018-02-13,1,43.0,13,2018,2,,
2018-02-14,1,27.0,14,2018,2,Maha Shivaratri/Shivaratri,Gazetted Holiday
2018-02-14,1,27.0,14,2018,2,Valentine's Day,Observance
2018-02-15,1,36.0,15,2018,2,,
2018-02-16,1,21.0,16,2018,2,Chinese New Year,Observance
2018-02-17,1,39.0,17,2018,2,,
2018-02-18,1,11.0,18,2018,2,,
2018-02-19,1,34.0,19,2018,2,Shivaji Jayanti,Restricted Holiday
2018-02-20,1,28.0,20,2018,2,,
2018-02-21,1,33.0,21,2018,2,,
2018-02-22,1,27.0,22,2018,2,,
2018-02-23,1,35.0,23,2018,2,,
2018-02-24,1,26.0,24,2018,2,,
2018-02-25,1,11.0,25,2018,2,,
2018-02-26,1,30.0,26,2018,2,,
2018-02-27,1,46.0,27,2018,2,,
2018-02-28,1,109.0,28,2018,2,,
2018-03-01,1,0.0,1,2018,3,Holika Dahana,Restricted Holiday
2018-03-03,1,0.0,3,2018,3,,
2018-03-05,1,55.0,5,2018,3,,
2018-03-06,1,55.0,6,2018,3,,
2018-03-07,1,37.0,7,2018,3,,
2018-03-08,1,43.0,8,2018,3,,
2018-03-09,1,48.0,9,2018,3,,
2018-03-10,1,32.0,10,2018,3,,
2018-03-11,1,21.0,11,2018,3,,
2018-03-12,1,45.0,12,2018,3,,
2018-03-13,1,45.0,13,2018,3,,
2018-03-14,1,56.0,14,2018,3,,
2018-03-15,1,58.0,15,2018,3,,
2018-03-16,1,82.0,16,2018,3,,
2018-03-17,1,111.0,17,2018,3,,
2018-03-18,1,80.0,18,2018,3,Chaitra Sukhladi,Restricted Holiday
2018-03-19,1,48.0,19,2018,3,,
2018-03-20,1,34.0,20,2018,3,March Equinox,Season
2018-03-21,1,25.0,21,2018,3,,
2018-03-22,1,38.0,22,2018,3,,
2018-03-23,1,34.0,23,2018,3,,
2018-03-24,1,41.0,24,2018,3,,
2018-03-25,1,21.0,25,2018,3,Rama Navami,Restricted Holiday
2018-03-26,1,33.0,26,2018,3,,
2018-03-27,1,29.0,27,2018,3,,
2018-03-28,1,40.0,28,2018,3,,
2018-03-29,1,42.0,29,2018,3,Maundy Thursday,"Observance, Christian"
2018-03-29,1,42.0,29,2018,3,Mahavir Jayanti,Gazetted Holiday
2018-03-30,1,43.0,30,2018,3,Good Friday,Gazetted Holiday
2018-03-31,1,289.0,31,2018,3,First day of Passover,Observance
2018-04-01,1,0.0,1,2018,4,Hazarat Ali's Birthday,Restricted Holiday
2018-04-01,1,0.0,1,2018,4,Easter Day,Restricted Holiday
2018-04-02,1,0.0,2,2018,4,,
2018-04-03,1,0.0,3,2018,4,,
2018-04-04,1,0.0,4,2018,4,,
2018-04-05,1,0.0,5,2018,4,,
2018-04-06,1,0.0,6,2018,4,,
2018-04-07,1,0.0,7,2018,4,,
2018-04-08,1,0.0,8,2018,4,,
2018-04-09,1,57.0,9,2018,4,,
2018-04-10,1,0.0,10,2018,4,,
2018-04-11,1,50.0,11,2018,4,,
2018-04-12,1,48.0,12,2018,4,,
2018-04-13,1,42.0,13,2018,4,,
2018-04-14,1,32.0,14,2018,4,Vaisakhi,Restricted Holiday
2018-04-14,1,32.0,14,2018,4,Ambedkar Jayanti,Gazetted Holiday
2018-04-15,1,16.0,15,2018,4,Mesadi/Vaisakhadi,Restricted Holiday
2018-04-16,1,50.0,16,2018,4,,
2018-04-17,1,56.0,17,2018,4,,
2018-04-18,1,59.0,18,2018,4,,
2018-04-19,1,38.0,19,2018,4,,
2018-04-20,1,36.0,20,2018,4,,
2018-04-21,1,25.0,21,2018,4,,
2018-04-22,1,9.0,22,2018,4,,
2018-04-23,1,37.0,23,2018,4,,
2018-04-24,1,35.0,24,2018,4,,
2018-04-25,1,39.0,25,2018,4,,
2018-04-26,1,27.0,26,2018,4,,
2018-04-27,1,31.0,27,2018,4,,
2018-04-28,1,40.0,28,2018,4,,
2018-04-29,1,11.0,29,2018,4,,
2018-04-30,1,56.0,30,2018,4,Buddha Purnima/Vesak,Gazetted Holiday
2018-05-01,1,1.0,1,2018,5,May Day,Observance
2018-05-02,1,36.0,2,2018,5,,
2018-05-03,1,18.0,3,2018,5,,
2018-05-04,1,28.0,4,2018,5,,
2018-05-05,1,26.0,5,2018,5,,
2018-05-06,1,9.0,6,2018,5,,
2018-05-07,1,41.0,7,2018,5,,
2018-05-08,1,32.0,8,2018,5,,
2018-05-09,1,38.0,9,2018,5,Birthday of Ravindranath,Restricted Holiday
2018-05-10,1,36.0,10,2018,5,,
2018-05-11,1,35.0,11,2018,5,,
2018-05-12,1,32.0,12,2018,5,,
2018-05-13,1,11.0,13,2018,5,Mother's Day,Observance
2018-05-14,1,41.0,14,2018,5,,
2018-05-15,1,29.0,15,2018,5,,
2018-05-16,1,23.0,16,2018,5,,
2018-05-17,1,46.0,17,2018,5,,
2018-05-18,1,29.0,18,2018,5,,
2018-05-19,1,28.0,19,2018,5,,
2018-05-20,1,13.0,20,2018,5,,
2018-05-21,1,31.0,21,2018,5,,
2018-05-22,1,35.0,22,2018,5,,
2018-05-23,1,38.0,23,2018,5,,
2018-05-24,1,25.0,24,2018,5,,
2018-05-25,1,34.0,25,2018,5,,
2018-05-26,1,44.0,26,2018,5,,
2018-05-27,1,13.0,27,2018,5,,
2018-05-28,1,41.0,28,2018,5,,
2018-05-29,1,36.0,29,2018,5,,
2018-05-30,1,35.0,30,2018,5,,
2018-05-31,1,47.0,31,2018,5,,
2018-06-01,1,1.0,1,2018,6,,
2018-06-02,1,42.0,2,2018,6,,
2018-06-03,1,13.0,3,2018,6,,
2018-06-04,1,41.0,4,2018,6,,
2018-06-05,1,40.0,5,2018,6,,
2018-06-06,1,37.0,6,2018,6,,
2018-06-07,1,42.0,7,2018,6,,
2018-06-08,1,31.0,8,2018,6,,
2018-06-09,1,39.0,9,2018,6,,
2018-06-10,1,23.0,10,2018,6,,
2018-06-11,1,63.0,11,2018,6,,
2018-06-12,1,39.0,12,2018,6,,
2018-06-13,1,45.0,13,2018,6,,
2018-06-14,1,68.0,14,2018,6,,
2018-06-15,1,48.0,15,2018,6,Ramzan Id/Eid-ul-Fitar,"Muslim, Common local holiday"
2018-06-15,1,48.0,15,2018,6,Jamat Ul-Vida,Restricted Holiday
2018-06-16,1,46.0,16,2018,6,Ramzan Id/Eid-ul-Fitar,Gazetted Holiday
2018-06-17,1,5.0,17,2018,6,Father's Day,Observance
2018-06-18,1,49.0,18,2018,6,,
2018-06-19,1,64.0,19,2018,6,,
2018-06-20,1,47.0,20,2018,6,,
2018-06-21,1,59.0,21,2018,6,June Solstice,Season
2018-06-22,1,45.0,22,2018,6,,
2018-06-23,1,42.0,23,2018,6,,
2018-06-24,1,4.0,24,2018,6,,
2018-06-25,1,48.0,25,2018,6,,
2018-06-26,1,29.0,26,2018,6,,
2018-06-27,1,41.0,27,2018,6,,
2018-06-28,1,63.0,28,2018,6,,
2018-06-29,1,39.0,29,2018,6,,
2018-06-30,1,63.0,30,2018,6,,
2018-07-01,1,0.0,1,2018,7,,
2018-07-02,1,59.0,2,2018,7,,
2018-07-03,1,38.0,3,2018,7,,
2018-07-04,1,49.0,4,2018,7,,
2018-07-05,1,37.0,5,2018,7,,
2018-07-06,1,44.0,6,2018,7,,
2018-07-07,1,23.0,7,2018,7,,
2018-07-08,1,17.0,8,2018,7,,
2018-07-09,1,41.0,9,2018,7,,
2018-07-10,1,23.0,10,2018,7,,
2018-07-11,1,40.0,11,2018,7,,
2018-07-12,1,56.0,12,2018,7,,
2018-07-13,1,32.0,13,2018,7,,
2018-07-14,1,37.0,14,2018,7,Rath Yatra,Restricted Holiday
2018-07-15,1,4.0,15,2018,7,,
2018-07-16,1,46.0,16,2018,7,,
2018-07-17,1,43.0,17,2018,7,,
2018-07-18,1,39.0,18,2018,7,,
2018-07-19,1,38.0,19,2018,7,,
2018-07-20,1,34.0,20,2018,7,,
2018-07-21,1,38.0,21,2018,7,,
2018-07-22,1,9.0,22,2018,7,,
2018-07-23,1,36.0,23,2018,7,,
2018-07-24,1,32.0,24,2018,7,,
2018-07-25,1,8.0,25,2018,7,,
2018-07-26,1,37.0,26,2018,7,,
2018-07-27,1,35.0,27,2018,7,Guru Purnima,Observance
2018-07-28,1,37.0,28,2018,7,,
2018-07-29,1,25.0,29,2018,7,,
2018-07-30,1,61.0,30,2018,7,,
2018-07-31,1,86.0,31,2018,7,,
2018-08-01,1,43.0,1,2018,8,,
2018-08-02,1,0.0,2,2018,8,,
2018-08-03,1,50.0,3,2018,8,,
2018-08-04,1,49.0,4,2018,8,,
2018-08-05,1,16.0,5,2018,8,Friendship Day,Observance
2018-08-06,1,56.0,6,2018,8,,
2018-08-07,1,48.0,7,2018,8,,
2018-08-08,1,40.0,8,2018,8,,
2018-08-09,1,37.0,9,2018,8,,
2018-08-10,1,63.0,10,2018,8,,
2018-08-11,1,38.0,11,2018,8,,
2018-08-12,1,27.0,12,2018,8,,
2018-08-13,1,58.0,13,2018,8,,
2018-08-14,1,68.0,14,2018,8,,
2018-08-15,1,47.0,15,2018,8,Independence Day,Gazetted Holiday
2018-08-16,1,43.0,16,2018,8,,
2018-08-17,1,43.0,17,2018,8,Parsi New Year,Restricted Holiday
2018-08-18,1,47.0,18,2018,8,,
2018-08-19,1,10.0,19,2018,8,,
2018-08-20,1,55.0,20,2018,8,,
2018-08-21,1,38.0,21,2018,8,,
2018-08-22,1,31.0,22,2018,8,Bakr Id/Eid ul-Adha,Gazetted Holiday
2018-08-23,1,47.0,23,2018,8,,
2018-08-24,1,33.0,24,2018,8,,
2018-08-25,1,38.0,25,2018,8,Onam,Restricted Holiday
2018-08-26,1,22.0,26,2018,8,Raksha Bandhan (Rakhi),Restricted Holiday
2018-08-27,1,37.0,27,2018,8,,
2018-08-28,1,45.0,28,2018,8,,
2018-08-29,1,50.0,29,2018,8,,
2018-08-30,1,59.0,30,2018,8,,
2018-08-31,1,95.0,31,2018,8,,
2018-09-01,1,13.0,1,2018,9,,
2018-09-02,1,0.0,2,2018,9,,
2018-09-03,1,17.0,3,2018,9,Janmashtami,Gazetted Holiday
2018-09-03,1,17.0,3,2018,9,Janmashtami (Smarta),Observance
2018-09-04,1,52.0,4,2018,9,,
2018-09-05,1,55.0,5,2018,9,,
2018-09-06,1,49.0,6,2018,9,,
2018-09-07,1,34.0,7,2018,9,,
2018-09-08,1,57.0,8,2018,9,,
2018-09-09,1,34.0,9,2018,9,,
2018-09-10,1,42.0,10,2018,9,,
2018-09-11,1,61.0,11,2018,9,,
2018-09-12,1,74.0,12,2018,9,,
2018-09-13,1,38.0,13,2018,9,Ganesh Chaturthi/Vinayaka Chaturthi,Restricted Holiday
2018-09-14,1,22.0,14,2018,9,,
2018-09-15,1,30.0,15,2018,9,,
2018-09-16,1,8.0,16,2018,9,,
2018-09-17,1,36.0,17,2018,9,,
2018-09-18,1,46.0,18,2018,9,,
2018-09-19,1,40.0,19,2018,9,,
2018-09-20,1,49.0,20,2018,9,,
2018-09-21,1,39.0,21,2018,9,Muharram/Ashura,Gazetted Holiday
2018-09-22,1,66.0,22,2018,9,,
2018-09-23,1,19.0,23,2018,9,September Equinox,Season
2018-09-24,1,48.0,24,2018,9,,
2018-09-25,1,35.0,25,2018,9,,
2018-09-26,1,32.0,26,2018,9,,
2018-09-27,1,46.0,27,2018,9,,
2018-09-28,1,34.0,28,2018,9,,
2018-09-29,1,52.0,29,2018,9,,
2018-09-30,1,69.0,30,2018,9,,
2018-10-01,1,52.0,1,2018,10,,
2018-10-02,1,0.0,2,2018,10,Mahatma Gandhi Jayanti,Gazetted Holiday
2018-10-03,1,53.0,3,2018,10,,
2018-10-04,1,36.0,4,2018,10,,
2018-10-05,1,27.0,5,2018,10,,
2018-10-06,1,36.0,6,2018,10,,
2018-10-07,1,20.0,7,2018,10,,
2018-10-08,1,32.0,8,2018,10,,
2018-10-09,1,50.0,9,2018,10,,
2018-10-10,1,69.0,10,2018,10,,
2018-10-11,1,64.0,11,2018,10,,
2018-10-12,1,72.0,12,2018,10,,
2018-10-13,1,75.0,13,2018,10,,
2018-10-14,1,57.0,14,2018,10,,
2018-10-15,1,111.0,15,2018,10,,
2018-10-16,1,135.0,16,2018,10,Maha Saptami,Restricted Holiday
2018-10-17,1,132.0,17,2018,10,Maha Ashtami,Restricted Holiday
2018-10-18,1,118.0,18,2018,10,Maha Navami,Restricted Holiday
2018-10-19,1,66.0,19,2018,10,Dussehra,Gazetted Holiday
2018-10-20,1,75.0,20,2018,10,,
2018-10-21,1,43.0,21,2018,10,,
2018-10-22,1,66.0,22,2018,10,,
2018-10-23,1,66.0,23,2018,10,,
2018-10-24,1,63.0,24,2018,10,Maharishi Valmiki Jayanti,Restricted Holiday
2018-10-25,1,74.0,25,2018,10,,
2018-10-26,1,79.0,26,2018,10,,
2018-10-27,1,89.0,27,2018,10,Karaka Chaturthi (Karva Chauth),Restricted Holiday
2018-10-28,1,64.0,28,2018,10,,
2018-10-29,1,94.0,29,2018,10,,
2018-10-30,1,105.0,30,2018,10,,
2018-10-31,1,348.0,31,2018,10,Halloween,Observance
2018-11-01,1,4.0,1,2018,11,,
2018-11-02,1,0.0,2,2018,11,,
2018-11-03,1,189.0,3,2018,11,,
2018-11-04,1,200.0,4,2018,11,,
2018-11-05,1,202.0,5,2018,11,,
2018-11-06,1,255.0,6,2018,11,Naraka Chaturdasi,Restricted Holiday
2018-11-07,1,238.0,7,2018,11,Diwali/Deepavali,Gazetted Holiday
2018-11-08,1,121.0,8,2018,11,Govardhan Puja,Restricted Holiday
2018-11-09,1,54.0,9,2018,11,Bhai Duj,Restricted Holiday
2018-11-10,1,50.0,10,2018,11,,
2018-11-11,1,14.0,11,2018,11,,
2018-11-12,1,81.0,12,2018,11,,
2018-11-13,1,71.0,13,2018,11,Chhat Puja (Pratihar Sashthi/Surya Sashthi),Restricted Holiday
2018-11-14,1,68.0,14,2018,11,,
2018-11-15,1,30.0,15,2018,11,,
2018-11-16,1,81.0,16,2018,11,,
2018-11-17,1,55.0,17,2018,11,,
2018-11-18,1,23.0,18,2018,11,,
2018-11-19,1,67.0,19,2018,11,,
2018-11-20,1,64.0,20,2018,11,,
2018-11-21,1,73.0,21,2018,11,Milad un-Nabi/Id-e-Milad,Gazetted Holiday
2018-11-22,1,77.0,22,2018,11,,
2018-11-23,1,86.0,23,2018,11,Guru Nanak Jayanti,Gazetted Holiday
2018-11-24,1,83.0,24,2018,11,Guru Tegh Bahadur's Martyrdom Day,Restricted Holiday
2018-11-25,1,27.0,25,2018,11,,
2018-11-26,1,81.0,26,2018,11,,
2018-11-27,1,52.0,27,2018,11,,
2018-11-28,1,43.0,28,2018,11,,
2018-11-29,1,64.0,29,2018,11,,
2018-11-30,1,109.0,30,2018,11,,
2018-12-01,1,10.0,1,2018,12,,
2018-12-02,1,17.0,2,2018,12,,
2018-12-03,1,69.0,3,2018,12,First Day of Hanukkah,Observance
2018-12-04,1,69.0,4,2018,12,,
2018-12-05,1,51.0,5,2018,12,,
2018-12-06,1,62.0,6,2018,12,,
2018-12-07,1,55.0,7,2018,12,,
2018-12-08,1,33.0,8,2018,12,,
2018-12-09,1,17.0,9,2018,12,,
2018-12-10,1,59.0,10,2018,12,Last day of Hanukkah,Observance
2018-12-11,1,49.0,11,2018,12,,
2018-12-12,1,53.0,12,2018,12,,
2018-12-13,1,52.0,13,2018,12,,
2018-12-14,1,55.0,14,2018,12,,
2018-12-15,1,45.0,15,2018,12,,
2018-12-16,1,21.0,16,2018,12,,
2018-12-17,1,61.0,17,2018,12,,
2018-12-18,1,46.0,18,2018,12,,
2018-12-19,1,49.0,19,2018,12,,
2018-12-20,1,47.0,20,2018,12,,
2018-12-21,1,28.0,21,2018,12,,
2018-12-22,1,43.0,22,2018,12,December Solstice,Season
2018-12-23,1,11.0,23,2018,12,,
2018-12-24,1,72.0,24,2018,12,Christmas Eve,Restricted Holiday
2018-12-25,1,38.0,25,2018,12,Christmas,Gazetted Holiday
2018-12-26,1,46.0,26,2018,12,,
2018-12-27,1,66.0,27,2018,12,,
2018-12-28,1,36.0,28,2018,12,,
2018-12-29,1,49.0,29,2018,12,,
2018-12-30,1,17.0,30,2018,12,,
2018-12-31,1,108.0,31,2018,12,New Year's Eve,Observance
2018-12-31,1,108.0,31,2018,12,New Year's Eve,Observance
2019-01-01,1,0.0,1,2019,1,New Year's Day,Restricted Holiday
2019-01-02,1,65.0,2,2019,1,,
2019-01-03,1,54.0,3,2019,1,,
2019-01-04,1,32.0,4,2019,1,,
2019-01-05,1,43.0,5,2019,1,,
2019-01-06,1,29.0,6,2019,1,,
2019-01-07,1,31.0,7,2019,1,,
2019-01-08,1,47.0,8,2019,1,,
2019-01-09,1,49.0,9,2019,1,,
2019-01-10,1,53.0,10,2019,1,,
2019-01-11,1,63.0,11,2019,1,,
2019-01-12,1,52.0,12,2019,1,,
2019-01-13,1,12.0,13,2019,1,Guru Govind Singh Jayanti,Restricted Holiday
2019-01-13,1,12.0,13,2019,1,Lohri,Restricted Holiday
2019-01-14,1,69.0,14,2019,1,Makar Sankranti,Restricted Holiday
2019-01-15,1,70.0,15,2019,1,Pongal,Restricted Holiday
2019-01-16,1,47.0,16,2019,1,,
2019-01-17,1,48.0,17,2019,1,,
2019-01-18,1,47.0,18,2019,1,,
2019-01-19,1,47.0,19,2019,1,,
2019-01-20,1,9.0,20,2019,1,,
2019-01-21,1,77.0,21,2019,1,,
2019-01-22,1,55.0,22,2019,1,,
2019-01-23,1,62.0,23,2019,1,,
2019-01-24,1,61.0,24,2019,1,,
2019-01-25,1,57.0,25,2019,1,,
2019-01-26,1,40.0,26,2019,1,Republic Day,Gazetted Holiday
2019-01-27,1,26.0,27,2019,1,,
2019-01-28,1,62.0,28,2019,1,,
2019-01-29,1,50.0,29,2019,1,,
2019-01-30,1,50.0,30,2019,1,,
2019-01-31,1,113.0,31,2019,1,,
2019-02-01,1,0.0,1,2019,2,,
2019-02-02,1,57.0,2,2019,2,,
2019-02-03,1,14.0,3,2019,2,,
2019-02-04,1,62.0,4,2019,2,,
2019-02-05,1,70.0,5,2019,2,Chinese New Year,Observance
2019-02-06,1,63.0,6,2019,2,,
2019-02-07,1,67.0,7,2019,2,,
2019-02-08,1,74.0,8,2019,2,,
2019-02-09,1,0.0,9,2019,2,,
2019-02-10,1,6.0,10,2019,2,Vasant Panchami,Restricted Holiday
2019-02-11,1,69.0,11,2019,2,,
2019-02-12,1,63.0,12,2019,2,,
2019-02-13,1,52.0,13,2019,2,,
2019-02-14,1,62.0,14,2019,2,Valentine's Day,Observance
2019-02-15,1,41.0,15,2019,2,,
2019-02-16,1,42.0,16,2019,2,,
2019-02-17,1,11.0,17,2019,2,,
2019-02-18,1,63.0,18,2019,2,,
2019-02-19,1,39.0,19,2019,2,Shivaji Jayanti,Restricted Holiday
2019-02-19,1,39.0,19,2019,2,Guru Ravidas Jayanti,Restricted Holiday
2019-02-20,1,56.0,20,2019,2,,
2019-02-21,1,43.0,21,2019,2,,
2019-02-22,1,53.0,22,2019,2,,
2019-02-23,1,38.0,23,2019,2,,
2019-02-24,1,13.0,24,2019,2,,
2019-02-25,1,66.0,25,2019,2,,
2019-02-26,1,52.0,26,2019,2,,
2019-02-27,1,62.0,27,2019,2,,
2019-02-28,1,88.0,28,2019,2,,
2019-03-01,1,54.0,1,2019,3,Maharishi Dayanand Saraswati Jayanti,Restricted Holiday
2019-03-02,1,0.0,2,2019,3,,
2019-03-03,1,23.0,3,2019,3,,
2019-03-04,1,81.0,4,2019,3,Maha Shivaratri/Shivaratri,Gazetted Holiday
2019-03-05,1,55.0,5,2019,3,,
2019-03-06,1,53.0,6,2019,3,,
2019-03-07,1,51.0,7,2019,3,,
2019-03-08,1,38.0,8,2019,3,,
2019-03-09,1,38.0,9,2019,3,,
2019-03-10,1,15.0,10,2019,3,,
2019-03-11,1,60.0,11,2019,3,,
2019-03-12,1,51.0,12,2019,3,,
2019-03-13,1,42.0,13,2019,3,,
2019-03-14,1,58.0,14,2019,3,,
2019-03-15,1,54.0,15,2019,3,,
2019-03-16,1,29.0,16,2019,3,,
2019-03-17,1,10.0,17,2019,3,,
2019-03-18,1,60.0,18,2019,3,,
2019-03-19,1,67.0,19,2019,3,,
2019-03-20,1,54.0,20,2019,3,Holika Dahana,Restricted Holiday
2019-03-21,1,4.0,21,2019,3,March Equinox,Season
2019-03-21,1,4.0,21,2019,3,Holi,Restricted Holiday
2019-03-21,1,4.0,21,2019,3,Dolyatra,Restricted Holiday
